ticker,text,lang,in_reply_to,is_quote_status,retweeted_tweet,possibly_sensitive,favorited,date,quote_count,reply_count,favorite_count,view_count,view_count_state,retweet_count,is_translatable,edits_remaining,has_card,thumbnail_title,urls,hashtags,user,1_day_after
NVDA,"Nvidia, $NVDA, cofounder Jensen Huang's fortune increased $9 billion after yesterday's rally, per BI.",en,,False,,,False,2024-02-23 13:02:00+00:00,13.0,55.0,1240.0,332417.0,EnabledWithCount,100.0,0.0,5.0,False,,[],[],unusual_whales,0
NVDA,"Yesterday, Nvidia, $NVDA, stock surged as much as 16%, adding $267 billion in market cap in a single day. 

Netflix, $NFLX, is worth $254 billion overall.",en,,False,,,False,2024-02-23 12:02:00+00:00,12.0,57.0,1179.0,229380.0,EnabledWithCount,85.0,0.0,5.0,False,,[],[],unusual_whales,0
NVDA,"You might be wondering how analysts responded to $NVDA, Nvidia after earnings.

Well, they maintained or initiated super bullish positions. 

Some analysts are maintaining or reiterating buys with $1000-$1400 price targets.

$NVDA is at $800 in after hours... https://t.co/LBR6BLDgdq",en,,False,,0.0,False,2024-02-23 01:58:00+00:00,6.0,37.0,354.0,150902.0,EnabledWithCount,38.0,0.0,5.0,False,,[],[],unusual_whales,0
NVDA,"Last week, $NVDA had a larger market cap than $GOOGL.

Read more: https://t.co/dgDs77IkBB",en,1.7607251834874634e+18,False,,0.0,False,2024-02-22 22:58:00+00:00,0.0,12.0,88.0,73312.0,EnabledWithCount,8.0,0.0,5.0,True,"Nvidia, $NVDA, market cap has surpassed the size of Canada's economy","[{'display_url': 'unusualwhales.com/news/nvidia-nv…', 'expanded_url': 'https://unusualwhales.com/news/nvidia-nvda-market-cap-has-surpassed-the-size-of-canadas-economy', 'url': 'https://t.co/dgDs77IkBB', 'indices': [66, 89]}]",[],unusual_whales,1
NVDA,"Nvidia, $NVDA, adds $277 billion in market cap value, the most ever by a stock in market history. https://t.co/sndLshUuE0",en,,False,,0.0,False,2024-02-22 21:27:55+00:00,27.0,57.0,1057.0,237300.0,EnabledWithCount,117.0,0.0,,False,,[],[],unusual_whales,1
NVDA,"This is getting ridiculous.

Nancy Pelosi's $NVDA calls have made her $1,700,00 in 92 days, more than eight times her annual salary of ~$223,500.

With NVDA’s all time high, her $NVDA ITM calls are now up 82%.

An American making $60k/year requires ~30 years to make that amount. https://t.co/PeCwbZyf9o",en,,False,,0.0,False,2024-02-22 20:13:21+00:00,369.0,597.0,12459.0,1285363.0,EnabledWithCount,2739.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Nvidia, $NVDA, market cap has surpassed the size of Canada's economy, per Bloomberg.",en,,False,,,False,2024-02-22 17:56:11+00:00,435.0,305.0,16364.0,1968417.0,EnabledWithCount,1646.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Nvidia, $NVDA, is currently offering customers samples of its two new artificial intelligence chips aimed at the China market, its CEO Jensen Huang said per Reuters.",en,,False,,,False,2024-02-22 17:39:19+00:00,4.0,33.0,346.0,141737.0,EnabledWithCount,35.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"After Nvidia, $NVDA's earnings, it is up 15%, hitting ATH!!!

And you guessed it, so did Nancy Pelosi's portfolio. 

She is up now 87% in the past 12 months, a new record. 

She has made more than ten million YTD on her stock portfolio. https://t.co/Zwm0ellXAw",en,,False,,0.0,False,2024-02-22 16:06:54+00:00,41.0,100.0,2082.0,409613.0,EnabledWithCount,307.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"A lot of people have asked if Nancy Pelosi is still in her $NVDA, Nvidia calls.

We have the best software for tracking options.

Right now, she is still in her positions.

I will tweet the moment she sells from her position, in real time.

No waiting a month for her disclosure. https://t.co/1h0Vmsg0Cv",en,,False,,0.0,False,2024-02-22 14:32:00+00:00,48.0,151.0,7973.0,828360.0,EnabledWithCount,715.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"🐳 news:

- $NVDA earnings beat
- Japan stocks hit record high
- China bans selling stocks at open, close
- Biden cancels $1.2B student loans
- $BZFD sold Complex
- $RIVN 10% layoff
- Fed minutes: afraid to cut fast
- Futures: https://t.co/nH5RI94Tsz",en,,True,,0.0,False,2024-02-22 07:58:00+00:00,4.0,31.0,612.0,209589.0,EnabledWithCount,58.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/futures', 'expanded_url': 'http://unusualwhales.com/futures', 'url': 'https://t.co/nH5RI94Tsz', 'indices': [226, 249]}]",[],unusual_whales,1
NVDA,"$NVDA was up 9% in after hours.

If you want to start charting $NVDA, and learn how to use technical indicators, try some of our studies here: https://t.co/QvnXjvqIYK https://t.co/amwlHFdZJU",en,1.7603727692279442e+18,False,,0.0,False,2024-02-22 06:58:00+00:00,0.0,6.0,63.0,49708.0,EnabledWithCount,3.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/stock/nvda/cha…', 'expanded_url': 'https://unusualwhales.com/stock/nvda/chart?symbol=NVDA', 'url': 'https://t.co/QvnXjvqIYK', 'indices': [143, 166]}]",[],unusual_whales,1
NVDA,"$NVDA was up 9% in after hours.

Read more: https://t.co/QvnXjvrgOi https://t.co/fwDflSISeJ",en,1.7604194279449234e+18,False,,0.0,False,2024-02-22 05:58:00+00:00,0.0,4.0,83.0,54643.0,EnabledWithCount,8.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/stock/nvda/cha…', 'expanded_url': 'https://unusualwhales.com/stock/nvda/chart?symbol=NVDA', 'url': 'https://t.co/QvnXjvrgOi', 'indices': [44, 67]}]",[],unusual_whales,1
NVDA,"Her portfolio will likely be up, if $NVDA remains up in the morning.

To see by how much, and to trade alongside her, check Unusual Whales.

See more: https://t.co/e9bnW7AFKV",en,1.760425085700379e+18,False,,0.0,False,2024-02-22 05:31:00+00:00,0.0,8.0,95.0,59034.0,EnabledWithCount,7.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/portfolios', 'expanded_url': 'http://unusualwhales.com/portfolios', 'url': 'https://t.co/e9bnW7AFKV', 'indices': [151, 174]}]",[],unusual_whales,1
NVDA,"Did you expect $NVDA to beat earnings?

Will they do it again?",en,,True,,,False,2024-02-22 04:58:00+00:00,5.0,81.0,276.0,274404.0,EnabledWithCount,11.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Yesterday, Jim Cramer was bullish on $NVDA.

His portfolio is now up slightly YTD due to his $NVDA position. https://t.co/sFREWfLTgt",en,,False,,0.0,False,2024-02-22 02:13:00+00:00,4.0,50.0,597.0,192608.0,EnabledWithCount,33.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Nvidia's, $NVDA, Data Center business is booming, up over 400% since last year to $18.4 billion in fourth-quarter sales, per CNBC.",en,,False,,,False,2024-02-21 23:26:48+00:00,6.0,31.0,801.0,201362.0,EnabledWithCount,77.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Did you ever doubt Nancy Pelosi?

Her $NVDA options positions are still up after a big earnings move by Nvidia.

She is up nearly 85% in the last twelve months. https://t.co/tLXHsI5Bkm",en,,False,,0.0,False,2024-02-21 22:03:42+00:00,75.0,183.0,3873.0,737828.0,EnabledWithCount,486.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Nvidia, $NVDA, CEO: ""Accelerated computing &amp; generative AI have hit the tipping point. Demand is surging worldwide across companies, industries &amp; nations... The year ahead will bring major new product cycles with exceptional innovations to help propel our industry forward.""",en,,False,,,False,2024-02-21 21:41:13+00:00,28.0,67.0,1876.0,356414.0,EnabledWithCount,222.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"BREAKING: Nvidia, $NVDA earnings

- Revenue $22 billion vs $20.6 billion
- EPS $5.16 vs $4.63

Link: https://t.co/E9SOE2vSsi",en,,False,,0.0,False,2024-02-21 21:21:31+00:00,114.0,168.0,4198.0,1364255.0,EnabledWithCount,431.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/news', 'expanded_url': 'http://unusualwhales.com/news', 'url': 'https://t.co/E9SOE2vSsi', 'indices': [101, 124]}]",[],unusual_whales,1
NVDA,"Earnings Results (sans $NVDA):

$LCID:
- Rev $157.2 million vs $178 million
- Loss/SHR 29C

$RIVN:
- Rev: $1.32 billion vs $1.25 billion
- Letting go of 10% of staff

$ETSY:
- EPS 62C vs 78C
- Rev: $842.3 M vs $827.3

Link: https://t.co/Q2LOTrNnz0",en,,False,,0.0,False,2024-02-21 21:17:45+00:00,3.0,24.0,185.0,133142.0,EnabledWithCount,25.0,0.0,,False,,"[{'display_url': 'markets.news', 'expanded_url': 'http://markets.news', 'url': 'https://t.co/Q2LOTrNnz0', 'indices': [224, 247]}]",[],unusual_whales,1
NVDA,"All eyes on $NVDA, Nvidia. https://t.co/6jfEd0wGE3",en,,False,,0.0,False,2024-02-21 21:00:01+00:00,9.0,59.0,1154.0,196167.0,EnabledWithCount,99.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Nvidia, $NVDA, reports earnings after hours.

Will they miss earnings or surpass them?

Check out the earnings as they happen: https://t.co/E9SOE2vSsi https://t.co/eENf1WJnji",en,,False,,0.0,False,2024-02-21 20:41:50+00:00,3.0,40.0,197.0,103868.0,EnabledWithCount,8.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/news', 'expanded_url': 'http://unusualwhales.com/news', 'url': 'https://t.co/E9SOE2vSsi', 'indices': [127, 150]}]",[],unusual_whales,1
NVDA,"$NVDA, Nvidia has earnings in after hours.

Here are some current options positioning before we enter the closing bell:

- IV Rank of 92.29, implied move of 9% ($65 move on each side), IV 170%!
- Net premiums negative last four days
- most active chain $NVDA 1300C Feb 23 (lol)
- https://t.co/4SjxjNdGRo",en,,False,,0.0,False,2024-02-21 18:35:48+00:00,5.0,54.0,472.0,285204.0,EnabledWithCount,38.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"@kd_burner00 @GroqInc I’ve read it. Our wafers are half the price of nvda. True. They do some funky things with yield trimming. Also true. 

But it doesn’t matter much. Most important thing is delivering speed and cheapest tokens/s to developers via a set of stable APIs. 

Hardware folks always miss",en,1.760344263131374e+18,False,,,False,2024-02-21 16:55:58+00:00,0.0,1.0,8.0,2074.0,EnabledWithCount,0.0,0.0,5.0,False,,[],[],Chamath Palihapitiya,1
NVDA,"“we are on track to deploy what we believe is the equivalent of all of OpenAI’s tokens per second in the next twelve months”

This says less about OAI and more about the actual cost and value of @GroqInc vs. $NVDA.",en,,True,,,False,2024-02-21 16:41:23+00:00,4.0,62.0,274.0,274708.0,EnabledWithCount,32.0,0.0,5.0,False,,[],[],Chamath Palihapitiya,1
NVDA,"Jim Cramer has said Nvidia, $NVDA, isn't near its peak.",en,,False,,,False,2024-02-21 12:02:00+00:00,196.0,547.0,2841.0,983510.0,EnabledWithCount,220.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"🐳 news:

- $AMZN in $DJI
- Bezos sells $2.37B $AMZN
- Russia may put nuclear weapon in space
- US proposes draft resolution for temporary Gaza ceasefire
- $NVDA earnings tom
- Neuralink patient made recovery
- $OXY sale of $WES
- Futures: https://t.co/nH5RI95ri7",en,,True,,0.0,False,2024-02-21 08:12:00+00:00,0.0,19.0,122.0,116106.0,EnabledWithCount,16.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/futures', 'expanded_url': 'http://unusualwhales.com/futures', 'url': 'https://t.co/nH5RI95ri7', 'indices': [239, 262]}]",[],unusual_whales,1
NVDA,"Tomorrow $NVDA has earnings.

Right now, $NVDA's implied move is 9.31%, or a $65 move on either side.

IV rank is 100.

See more volatility metrics and gamma exposure charts here: https://t.co/byJCRHhaUH https://t.co/0bV9ZsxI6w",en,1.7599944739944e+18,False,,0.0,False,2024-02-21 07:31:00+00:00,1.0,20.0,107.0,59023.0,EnabledWithCount,8.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/stock/nvda/ove…', 'expanded_url': 'https://unusualwhales.com/stock/nvda/overview', 'url': 'https://t.co/byJCRHhaUH', 'indices': [180, 203]}]",[],unusual_whales,1
NVDA,"You can see gamma exposures on $NVDA in the chart below, with gamma exposure still net skewed to calls at the moment.

See more: https://t.co/byJCRHhIKf https://t.co/rpoyTKPB1Z",en,1.7599784680651041e+18,False,,0.0,False,2024-02-21 06:58:00+00:00,0.0,6.0,54.0,50430.0,EnabledWithCount,8.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/stock/nvda/ove…', 'expanded_url': 'https://unusualwhales.com/stock/nvda/overview', 'url': 'https://t.co/byJCRHhIKf', 'indices': [129, 152]}]",[],unusual_whales,1
NVDA,"Jim Cramer has said that before earnings, Nvidia, $NVDA isn’t anywhere near its peak.

You can follow and get alerted on Cramer's positions and our Inverse Cramer portfolio in real time on our portfolio feature. https://t.co/3Pq0xlxaTb",en,,False,,0.0,False,2024-02-21 02:23:16+00:00,102.0,327.0,2638.0,638129.0,EnabledWithCount,249.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,@Richard60511433 I don’t have disdain for NVDA. I have dain for winning.,en,1.760079017602929e+18,False,,,False,2024-02-20 23:11:08+00:00,1.0,4.0,78.0,93470.0,EnabledWithCount,1.0,0.0,5.0,False,,[],[],Chamath Palihapitiya,0
NVDA,"At close: $SMH $NVDA $SMCI $TSLA and $LLY all down after leading, $WMT up

Link: https://t.co/F4eY8aRYjU https://t.co/zp1EDCpO4b",en,,False,,0.0,False,2024-02-20 21:00:01+00:00,3.0,28.0,125.0,68498.0,EnabledWithCount,22.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/heatmaps', 'expanded_url': 'http://unusualwhales.com/heatmaps', 'url': 'https://t.co/F4eY8aRYjU', 'indices': [81, 104]}]",[],unusual_whales,0
NVDA,"Nvidia, $NVDA, is currently Wall Street's most traded stock, per Reuters.",en,,False,,,False,2024-02-20 17:32:36+00:00,11.0,116.0,1148.0,349409.0,EnabledWithCount,109.0,0.0,5.0,False,,[],[],unusual_whales,0
NVDA,"During the mid 2010s, I made a supposition that most unprofitable VC backed companies were spending $.40 of every $1 raised on FB and Google ads and AWS compute. It turned out to be largely right. 

Unfortunately, we are back to this same cycle in AI with NVDA but  I worry that",en,,True,,,False,2024-02-20 17:31:46+00:00,44.0,122.0,2015.0,1271660.0,EnabledWithCount,229.0,0.0,5.0,False,,[],[],Chamath Palihapitiya,0
NVDA,"NVIDIA news this morning:

Microsoft $MSFT is reportedly developing a networking card to remove dependencies on Nvidia, $NVDA.

Also Baird raised their price target on Nvidia, $NVDA to $1,050 from $750.

At the moment, $NVDA is down nearly 6%. https://t.co/AYI1Jr8bzP",en,,False,,0.0,False,2024-02-20 16:29:00+00:00,28.0,99.0,2263.0,607082.0,EnabledWithCount,247.0,0.0,5.0,False,,[],[],unusual_whales,0
NVDA,@mikiovsh @GroqInc NVDA disruption risk was zero a year ago. Now def non-zero…magnitude still unknown however.,en,1.7596599496871816e+18,False,,,False,2024-02-19 19:25:34+00:00,0.0,2.0,27.0,8064.0,EnabledWithCount,2.0,0.0,5.0,False,,[],[],Chamath Palihapitiya,0
NVDA,"Are you afraid of missing market moves?

 Try our custom alerting to get notified for ANYTHING, like:

- All news, ratings, insiders
- Stock moves, ex: $NVDA new volume high
- Option moves, ex surging $GME 20% OTM calls
- Literally ANYTHING!!!

Link: https://t.co/VvWEbsGGL0 https://t.co/hFIbtcr91S",en,,False,,0.0,False,2024-02-19 19:01:00+00:00,0.0,21.0,64.0,88703.0,EnabledWithCount,8.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/custom-alerts', 'expanded_url': 'http://unusualwhales.com/custom-alerts', 'url': 'https://t.co/VvWEbsGGL0', 'indices': [251, 274]}]",[],unusual_whales,0
NVDA,"$NNOX was +80% after a $NVDA investment.

$NNOX gets zero options activity!

On Mon, someone OPENED $NNOX calls expiring Friday. 

Those returned 1500%, with the trader exiting for $2 million this morning.

You can see UW users also followed it with our software! Congrats! https://t.co/mSLh1Oxz1g",en,,False,,0.0,False,2024-02-15 17:00:14+00:00,3.0,37.0,507.0,270211.0,EnabledWithCount,36.0,0.0,5.0,False,,[],[],unusual_whales,0
NVDA,"This week, Rep Brian Higgins officially resigned from NY 26 US Congressional District. 

He announced in November he would not be running for his seat.

In 2023, he held the top politicians portfolio gain, due to holding Nvidia, $NVDA, since 2020.

He cosponsored the STOCK Act. https://t.co/0y0h0bCtYD",en,,False,,0.0,False,2024-02-15 14:32:00+00:00,14.0,33.0,434.0,149428.0,EnabledWithCount,134.0,0.0,5.0,False,,[],[],unusual_whales,0
NVDA,"BREAKING: Nvidia, $NVDA, has disclosed investments in Arm Holdings, $ARM, SoundHound AI, $SOUN, and the biotech company Recursion Pharmaceuticals, $RXRX.",en,,False,,,False,2024-02-14 22:34:48+00:00,73.0,74.0,2698.0,902514.0,EnabledWithCount,380.0,0.0,5.0,False,,[],[],unusual_whales,0
NVDA,"Nvidia, $NVDA, has surpassed Google, $GOOGL, to become third most valuable company in the world.",en,,False,,,False,2024-02-14 18:41:35+00:00,62.0,94.0,3001.0,533528.0,EnabledWithCount,321.0,0.0,5.0,False,,[],[],unusual_whales,0
NVDA,"Mizuho Securities raises price target of Nvidia, $NVDA, to $920 from $750",en,,False,,,False,2024-02-13 17:54:56+00:00,15.0,55.0,464.0,254289.0,EnabledWithCount,45.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"🐋 news:

- Harris ""ready to serve"" as Biden faces age issue
- $BMR up 500%+
- $UBER, $LYFT, $DASH strike
- CPI tomorrow
- $BTC $50,000
- $STLA x $TSLA
- $NVDA &gt; $AMZN
- Futures: https://t.co/nH5RI95ri7",en,,True,,0.0,False,2024-02-13 06:58:00+00:00,0.0,19.0,93.0,116674.0,EnabledWithCount,10.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/futures', 'expanded_url': 'http://unusualwhales.com/futures', 'url': 'https://t.co/nH5RI95ri7', 'indices': [181, 204]}]",[],unusual_whales,1
NVDA,"Did $NVDA hit an all time high today? Yes.

Did Nancy Pelosi’s Nvidia calls also hit all time highs? Yes.

Pelosi’s Nvidia, $NVDA, calls are up to making ~$1,400,000, up nearly 70%. 

Her portfolio is up 87%. https://t.co/3R7DqRjRuq",en,,False,,0.0,False,2024-02-12 18:48:18+00:00,70.0,106.0,1999.0,652387.0,EnabledWithCount,407.0,0.0,5.0,False,,[],[],unusual_whales,0
NVDA,"This is wild.

$BMR announces video conversion solution with Nvidia, $NVDA.

Stock is now up nearly 1000% today. https://t.co/XmYlh9AxT9",en,,False,,0.0,False,2024-02-12 17:47:00+00:00,52.0,116.0,2085.0,659877.0,EnabledWithCount,205.0,0.0,5.0,False,,[],[],unusual_whales,0
NVDA,"Nvidia, $NVDA, market value has surpassed Amazon's, $AMZN. https://t.co/wAMzqVLLQP",en,,False,,0.0,False,2024-02-12 15:02:00+00:00,34.0,70.0,1011.0,244571.0,EnabledWithCount,96.0,0.0,5.0,False,,[],[],unusual_whales,0
NVDA,"Here's a visual on how the Pelosi's $NVDA, Nvidia $120 deep ITM calls have performed:

The green big bar is when she entered, and the yellow line is her performance, up nearly 70%.

Get updated when her portfolio changes at https://t.co/e9bnW7BdAt https://t.co/qVM2JZ9uSX",en,1.756442032443429e+18,False,,0.0,False,2024-02-10 23:32:35+00:00,1.0,16.0,204.0,92699.0,EnabledWithCount,34.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/portfolios', 'expanded_url': 'http://unusualwhales.com/portfolios', 'url': 'https://t.co/e9bnW7BdAt', 'indices': [224, 247]}]",[],unusual_whales,1
NVDA,"On Nov 22nd, Nancy Pelosi and her husband bought Nvidia, $NVDA calls, a leveraged bet Nvidia would go up.
 
Since then, Nvidia is up 77%. Her calls have made her $1.3 million, over SIX times her salary in 78 days.

I want to give you the history of Pelosi, her $NVDA trading, and https://t.co/oh2oACKOuZ",en,,False,,0.0,False,2024-02-10 22:16:28+00:00,138.0,223.0,7486.0,1249803.0,EnabledWithCount,1537.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Nvidia, $NVDA, currently controls about 80% of that AI chip market with a current market cap of about $1.72 trillion, per CNBC.

Read more: https://t.co/hXKRKawo3u",en,1.7560475827686077e+18,False,,0.0,False,2024-02-10 03:31:00+00:00,2.0,16.0,190.0,91741.0,EnabledWithCount,26.0,0.0,5.0,True,OpenAI CEO Sam Altman seeks as much as $7 trillion for new AI chip project,"[{'display_url': 'unusualwhales.com/news/openai-ce…', 'expanded_url': 'https://unusualwhales.com/news/openai-ceo-sam-altman-seeks-as-much-as-7-trillion-for-new-ai-chip-project', 'url': 'https://t.co/hXKRKawo3u', 'indices': [140, 163]}]",[],unusual_whales,1
NVDA,"Pelosi’s portfolio has once again hit an ALL TIME HIGH (again!)

She has now likely made around $10,000,000 on her portfolio this year alone after $NVDA, $AMZN, and tech rallies.

You can follow her or anyone in Congress’s Portfolio on Unusual Whales. https://t.co/m8Ld7bMzLN",en,,False,,0.0,False,2024-02-09 21:22:50+00:00,30.0,66.0,836.0,223194.0,EnabledWithCount,191.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"BREAKING: Nancy Pelosi has made over $1,240,000 on her $NVDA trade.

She has added now SIX!!! times her Congressional salary in 79 days on one trade.

Her Nvidia deep ITM call option is now up almost 63% since she entered two months ago.

See her portfolio on Unusual Whales. https://t.co/bwvYIGaXXT",en,,False,,0.0,False,2024-02-09 18:48:31+00:00,223.0,348.0,6265.0,1295015.0,EnabledWithCount,1334.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Nvidia, $NVDA, is now worth as much as the entire Chinese stock market, per MW. https://t.co/PiQvBbkSq9",en,,False,,0.0,False,2024-02-09 18:15:46+00:00,222.0,197.0,8669.0,1380926.0,EnabledWithCount,929.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Nvidia, $NVDA, is building a new business unit focused on designing bespoke chips for cloud computing firms and others, including advanced artificial intelligence processors, per Reuters.",en,,False,,,False,2024-02-09 15:44:38+00:00,11.0,44.0,865.0,219692.0,EnabledWithCount,97.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Want the easiest way to follow Nancy Pelosi's portfolio and her $NVDA trades?

Use Unusual Whales.

Go to https://t.co/e9bnW7BdAt and set email notifications for her portfolio changes.

Follow the trading of the former speaker of the House!",en,1.75538620837972e+18,False,,0.0,False,2024-02-08 01:04:00+00:00,0.0,13.0,149.0,69625.0,EnabledWithCount,20.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/portfolios', 'expanded_url': 'http://unusualwhales.com/portfolios', 'url': 'https://t.co/e9bnW7BdAt', 'indices': [106, 129]}]",[],unusual_whales,1
NVDA,"BREAKING: Nancy Pelosi has made ~$1,200,000 on her $NVDA trade.

She has added now FIVE!! times her Congressional salary in 75 days on one trade.

Her still open Nvidia ITM call options are almost +60% since she entered two months ago. 

 See her portfolio on Unusual Whales. https://t.co/6GL28tQg9x",en,,False,,0.0,False,2024-02-08 00:21:00+00:00,221.0,312.0,4770.0,1061316.0,EnabledWithCount,1095.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Nvidia, $NVDA, is now up nearly 50% YTD.

Over 12 months, it is up 220%.

Over five years, 1,800%. https://t.co/ubEy0vstgM",en,,False,,0.0,False,2024-02-07 23:13:00+00:00,24.0,87.0,1826.0,344095.0,EnabledWithCount,121.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Sigh. 

Once again, Nancy Pelosi's portfolio has hit an ATH.

She has made more than $7 million off her portfolio this year alone, including her $NVDA gains. 

She is up 85%.

You can follow her portfolio on Unusual Whales ""Portfolio"" feature if you want. https://t.co/GazFssRmrA",en,,False,,0.0,False,2024-02-07 22:06:48+00:00,107.0,215.0,3933.0,617111.0,EnabledWithCount,735.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"$ARM is +28% after earnings.

Semis keep passing implied moves.

Look at how bullish directional buyers were before earnings, 62% 🐂!

Call volume at ask way above avgs. Daily huge green net premiums!! All UW flow alerts, bullish today.

$SMCI, $NVDA, $AMD all higher in AH also. https://t.co/Tf4JxxvSnb",en,,False,,0.0,False,2024-02-07 21:38:24+00:00,4.0,34.0,178.0,149381.0,EnabledWithCount,21.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Every day, $NVDA has news and options flow.

You can follow all updates at Unusual Whales.

See more: https://t.co/E9SOE2vSsi",en,1.754557305633264e+18,False,,0.0,False,2024-02-06 05:58:00+00:00,0.0,16.0,67.0,59190.0,EnabledWithCount,2.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/news', 'expanded_url': 'http://unusualwhales.com/news', 'url': 'https://t.co/E9SOE2vSsi', 'indices': [102, 125]}]",[],unusual_whales,1
NVDA,"$NVDA, $SMCI, and $SMH are all trailing higher in after hours, with Nvidia now almost the fifth most valuable company.

Nvidia is up over $300 billion this year alone. https://t.co/4nizeo7DnO",en,,False,,0.0,False,2024-02-06 02:27:15+00:00,4.0,29.0,392.0,153687.0,EnabledWithCount,33.0,0.0,5.0,False,,[],[],unusual_whales,1
NVDA,"Check the image for the giant green bar, the exact moment Pelosi and her husband got into the $NVDA, Nvidia trade.

She got in at 3:40pm EST, twenty minutes before close, while Congress was in session.

You can follow her port and her positions here: https://t.co/e9bnW7BdAt https://t.co/BDH4M9ntwN",en,1.754572604097409e+18,False,,0.0,False,2024-02-05 19:13:24+00:00,7.0,26.0,383.0,94334.0,EnabledWithCount,112.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/portfolios', 'expanded_url': 'http://unusualwhales.com/portfolios', 'url': 'https://t.co/e9bnW7BdAt', 'indices': [251, 274]}]",[],unusual_whales,0
NVDA,"BREAKING: Nancy Pelosi has made over $1,060,000 on her $NVDA trade.

She has added now four times her Congressional salary in 73 days on one trade.

Her Nvidia deep ITM call option is now up almost 53% since she entered two months ago.

See her portfolio on Unusual Whales. https://t.co/EU1rlh3wwL",en,,False,,0.0,False,2024-02-05 18:28:01+00:00,526.0,604.0,10880.0,2480301.0,EnabledWithCount,2628.0,0.0,5.0,False,,[],[],unusual_whales,0
NVDA,"Goldman Sachs, $GS, analysts raised their price target for Nvidia, $NVDA, to $800",en,,False,,,False,2024-02-05 17:27:14+00:00,12.0,62.0,528.0,317602.0,EnabledWithCount,54.0,0.0,5.0,False,,[],[],unusual_whales,0
NVDA,"Check the image for the giant green bar, the exact moment Pelosi and her husband got into the $NVDA, Nvidia trade.

She got in at 3:40pm EST, twenty minutes before close, while Congress was in session.

You can follow her port and her positions here: https://t.co/e9bnW7AFKV https://t.co/p5GHH5LR2X",en,1.7541430168336673e+18,False,,0.0,False,2024-02-05 03:31:00+00:00,2.0,11.0,147.0,78094.0,EnabledWithCount,20.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/portfolios', 'expanded_url': 'http://unusualwhales.com/portfolios', 'url': 'https://t.co/e9bnW7AFKV', 'indices': [251, 274]}]",[],unusual_whales,0
NVDA,"Check the image for the giant green bar, the exact moment Pelosi and her husband got into the $NVDA, Nvidia trade.

She got in at 3:40pm EST, twenty minutes before close, while Congress was in session.

You can follow her port and her positions here: https://t.co/e9bnW7BdAt https://t.co/WbASUnNV8Z",en,1.7537806292407913e+18,False,,0.0,False,2024-02-03 21:01:00+00:00,12.0,37.0,564.0,166819.0,EnabledWithCount,107.0,0.0,5.0,False,,"[{'display_url': 'unusualwhales.com/portfolios', 'expanded_url': 'http://unusualwhales.com/portfolios', 'url': 'https://t.co/e9bnW7BdAt', 'indices': [251, 274]}]",[],unusual_whales,1
