ticker,text,lang,in_reply_to,is_quote_status,retweeted_tweet,possibly_sensitive,favorited,date,quote_count,reply_count,favorite_count,view_count,view_count_state,retweet_count,is_translatable,edits_remaining,has_card,thumbnail_title,urls,hashtags,user
AAPL,"At close: $MSFT, $META, $AAPL, $BABA

Link: https://t.co/F4eY8aRYjU https://t.co/ZeZlj1wYLx",en,,False,,0.0,False,2024-02-07 21:00:47+00:00,1,36,155,76607.0,EnabledWithCount,19,False,5.0,False,,"[{'display_url': 'unusualwhales.com/heatmaps', 'expanded_url': 'http://unusualwhales.com/heatmaps', 'url': 'https://t.co/F4eY8aRYjU', 'indices': [44, 67]}]",[],
AAPL,"Apple, $AAPL, is building prototypes of at least two iPhones that fold widthwise like a clamshell, per the Information.",en,,False,,,False,2024-02-07 17:33:22+00:00,24,93,383,223251.0,EnabledWithCount,34,False,5.0,False,,[],[],
AAPL,"Meta, $META, says Apple, $AAPL, has made it ‘very difficult’ to build rival app stores in the EU, per the Verge.",en,,False,,,False,2024-02-07 14:32:00+00:00,4,25,208,122703.0,EnabledWithCount,16,False,5.0,False,,[],[],
AAPL,"⏰ Live now: February stock picks and sells, plus our new stock market outlook and take on $AAPL. https://t.co/qRI7JNZYjr",en,,False,,0.0,False,2024-02-05 14:00:01+00:00,0,0,1,1816.0,EnabledWithCount,0,False,5.0,True,"3 Stocks to Sell and 3 Stocks to Buy in February | February 5, 2024","[{'display_url': 'spr.ly/6017pvL4Z', 'expanded_url': 'http://spr.ly/6017pvL4Z', 'url': 'https://t.co/qRI7JNZYjr', 'indices': [97, 120]}]",[],
AAPL,"Microsoft, $MSFT, Teams, Word, Excel, and more are live on Apple’s, $AAPL, Vision Pro, per the Verge.",en,,False,,,False,2024-02-03 03:58:00+00:00,5,33,532,256502.0,EnabledWithCount,44,False,5.0,False,,[],[],
AAPL,"At close: $META has best earnings day in the market, ever. $AMZN, $NVDA, $AAPL

Link: https://t.co/F4eY8aRYjU https://t.co/0kWEhKeuF1",en,,False,,0.0,False,2024-02-02 21:00:02+00:00,2,26,195,90454.0,EnabledWithCount,26,False,5.0,False,,"[{'display_url': 'unusualwhales.com/heatmaps', 'expanded_url': 'http://unusualwhales.com/heatmaps', 'url': 'https://t.co/F4eY8aRYjU', 'indices': [86, 109]}]",[],
AAPL,"Apple, $AAPL, earnings:

- 1Q REV. $119.58B, EST. $117.97B 
- 1Q EPS $2.18, EST. $2.11 
- 1Q PRODUCTS REV. $96.46B, EST. $95.14B

https://t.co/E9SOE2vSsi",en,,False,,0.0,False,2024-02-01 21:31:12+00:00,4,33,244,147834.0,EnabledWithCount,34,False,5.0,False,,"[{'display_url': 'unusualwhales.com/news', 'expanded_url': 'http://unusualwhales.com/news', 'url': 'https://t.co/E9SOE2vSsi', 'indices': [130, 153]}]",[],
AAPL,"Call your earnings season: $AAPL, $META, $AMZN https://t.co/j1GXutLENv",en,,False,,0.0,False,2024-02-01 20:59:19+00:00,5,23,409,106789.0,EnabledWithCount,47,False,5.0,False,,[],[],
AAPL,"Amazon, $AMZN, Meta, $META, and Apple, $AAPL, report in after hours.

To see expected results, check https://t.co/lNGVHeG6RW",en,,False,,0.0,False,2024-02-01 19:52:15+00:00,1,23,85,80700.0,EnabledWithCount,8,False,5.0,False,,"[{'display_url': 'unusualwhales.com/earnings', 'expanded_url': 'http://unusualwhales.com/earnings', 'url': 'https://t.co/lNGVHeG6RW', 'indices': [101, 124]}]",[],
AAPL,"🚨 Live now: @MstarMarkets tells us what Morningstar thinks of $AAPL and other #MagnificentSeven stocks ahead of earnings.🚨 

Who's watching? You can tune in here 👇 https://t.co/XFrmsqrR42",en,,False,,0.0,False,2024-01-29 14:00:00+00:00,0,0,2,1566.0,EnabledWithCount,1,False,5.0,False,,"[{'display_url': 'spr.ly/6017Tf2qR', 'expanded_url': 'http://spr.ly/6017Tf2qR', 'url': 'https://t.co/XFrmsqrR42', 'indices': [164, 187]}]",['MagnificentSeven'],
AAPL,"$AAPL, $MSFT, $META and other members of the #MagnificentSeven are reporting earnings this week. Want to know what Morningstar thinks of these stocks? 

⏰ Tune in live at 8 a.m. to Morningstar's YouTube channel. https://t.co/TRPk5ndnop",en,,False,,0.0,False,2024-01-28 23:30:00+00:00,0,0,2,2818.0,EnabledWithCount,2,False,5.0,True,4 Still-Cheap Stocks to Buy as the Market Hits New Highs | January...,"[{'display_url': 'spr.ly/6019Tf2yH', 'expanded_url': 'http://spr.ly/6019Tf2yH', 'url': 'https://t.co/TRPk5ndnop', 'indices': [212, 235]}]",['MagnificentSeven'],
AAPL,"Since last year this time, $AAPL has risen 30%.

See more: https://t.co/ZqupDAkQ8p",en,1.7508553535989028e+18,False,,0.0,False,2024-01-27 04:58:00+00:00,1,13,70,88684.0,EnabledWithCount,1,False,5.0,False,,"[{'display_url': 'unusualwhales.com/stock/aapl/ove…', 'expanded_url': 'https://unusualwhales.com/stock/aapl/overview', 'url': 'https://t.co/ZqupDAkQ8p', 'indices': [59, 82]}]",[],
AAPL,"Apple, $AAPL, is allowing full versions of Chrome and Firefox to run on the iPhone, per the Verge",en,,False,,,False,2024-01-25 18:58:59+00:00,6,38,340,168625.0,EnabledWithCount,27,False,5.0,False,,[],[],
AAPL,"Apple’s, $AAPL, iPhone is the best-selling smartphone series last year, ending Samsung's reign since 2010, per Bloomberg: https://t.co/3LzmYwKBIS",en,,False,,0.0,False,2024-01-25 16:47:00+00:00,8,32,198,111677.0,EnabledWithCount,21,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, plans to add new fees and restrictions when it starts allowing third-party software downloads outside its App Store, per the WSJ",en,,False,,,False,2024-01-24 17:42:44+00:00,2,37,238,179352.0,EnabledWithCount,25,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, passed Samsung as world’s top phone maker in 2023, per Bloomberg.",en,,False,,,False,2024-01-24 13:02:00+00:00,5,47,390,168007.0,EnabledWithCount,37,False,5.0,False,,[],[],
AAPL,"🐳 news:

- $TSLA working on new mass market EV per Reuters
- S&amp;P500 ATH
- China ask funds to restrict short selling
- Trump wins NH
- $EBAY, TikTok job cuts
- $AAPL car 2028
- $NFLX ATH subscribers
- Alaska Air CEO: many loose bolts on $BA
- Futures: https://t.co/nH5RI95ri7",en,,True,,0.0,False,2024-01-24 07:58:00+00:00,1,19,244,132440.0,EnabledWithCount,23,False,5.0,False,,"[{'display_url': 'unusualwhales.com/futures', 'expanded_url': 'http://unusualwhales.com/futures', 'url': 'https://t.co/nH5RI95ri7', 'indices': [255, 278]}]",[],
AAPL,"Apple, $AAPL, to release car with set date 2028, no longer 2026, per Bloomberg.",en,,False,,,False,2024-01-23 18:42:53+00:00,32,101,919,348778.0,EnabledWithCount,93,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, $3,499 Vision Pro headset now available to order ahead of Feb. 2 release",en,,False,,,False,2024-01-19 17:21:34+00:00,8,68,266,161166.0,EnabledWithCount,21,False,5.0,False,,[],[],
AAPL,"Netflix, $NFLX, isn’t planning to launch an app for Apple’s, $AAPL, Vision Pro headset, per Bloomberg.",en,,False,,,False,2024-01-19 12:32:00+00:00,1,34,129,123263.0,EnabledWithCount,14,False,5.0,False,,[],[],
AAPL,"At close: $AAPL, $SAVE

https://t.co/F4eY8aRYjU https://t.co/n5TcApR6wJ",en,,False,,0.0,False,2024-01-18 20:59:49+00:00,2,20,126,67979.0,EnabledWithCount,18,False,5.0,False,,"[{'display_url': 'unusualwhales.com/heatmaps', 'expanded_url': 'http://unusualwhales.com/heatmaps', 'url': 'https://t.co/F4eY8aRYjU', 'indices': [24, 47]}]",[],
AAPL,"The U.S. Department of Justice is preparing to file an antitrust suit against Apple, $AAPL, that could come as soon as March, per Bloomberg.",en,,False,,,False,2024-01-18 12:32:00+00:00,15,57,605,239118.0,EnabledWithCount,79,False,5.0,False,,[],[],
AAPL,"🐳 news:

- $AAPL watch ban
- Pakistan strikes Iran
- US strikes Houthis again
- Dimon: Trump ""wasn't wrong about critical things""
- Sandberg exits $META board
- $GOOGL: more job cuts needed
- $TSMC beats profit, revenue expectations
- Futures: https://t.co/nH5RI94Tsz",en,,True,,0.0,False,2024-01-18 06:41:00+00:00,0,30,259,154610.0,EnabledWithCount,41,False,5.0,False,,"[{'display_url': 'unusualwhales.com/futures', 'expanded_url': 'http://unusualwhales.com/futures', 'url': 'https://t.co/nH5RI94Tsz', 'indices': [244, 267]}]",[],
AAPL,"BREAKING: Apple, $AAPL, must stop selling watches with blood oxygen feature after U.S. Appeals Court reinstates ban on Jan 18",en,,False,,,False,2024-01-17 19:54:28+00:00,46,140,2998,1245944.0,EnabledWithCount,325,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, this month removed Binance, KuCoin and other offshore cryptocurrency exchanges from its India app, per CoinDesk.",en,,False,,,False,2024-01-16 12:47:00+00:00,5,29,189,116395.0,EnabledWithCount,20,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, shutting a 121-person team related to artificial intelligence operations in San Diego, leaving many employees at risk of termination, per Bloomberg.",en,,False,,,False,2024-01-16 11:47:00+00:00,6,53,501,228861.0,EnabledWithCount,55,False,5.0,False,,[],[],
AAPL,"Microsoft’s, $MSFT, stock is a better investment than Apple, $AAPL, per MarketWatch.

Do you agree?",en,,False,,,False,2024-01-13 17:01:00+00:00,9,149,647,373118.0,EnabledWithCount,39,False,5.0,False,,[],[],
AAPL,"Microsoft, $MSFT, has overtaken Apple, $AAPL, as the world’s most valuable company, per Bloomberg https://t.co/ST2R6rKbfR",en,,False,,0.0,False,2024-01-12 21:25:32+00:00,6,39,302,154566.0,EnabledWithCount,37,False,5.0,False,,[],[],
AAPL,"Microsoft, $MSFT, has overtaken Apple, $AAPL, as the world's most valuable company, per Reuters.",en,,False,,,False,2024-01-11 17:21:12+00:00,12,49,808,241378.0,EnabledWithCount,72,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, iPhone sales in China fall 30% in first week of 2024, per Reuters.",en,,False,,,False,2024-01-10 12:51:00+00:00,27,91,1076,422303.0,EnabledWithCount,142,False,5.0,False,,[],[],
AAPL,"Apple's, $AAPL, Vision Pro will be available in the US on February 2nd, per Bloomberg.",en,,False,,,False,2024-01-08 16:57:08+00:00,3,26,147,115977.0,EnabledWithCount,21,False,5.0,False,,[],[],
AAPL,"Piper Sandler became the second brokerage this week to downgrade Apple, $AAPL.",en,,False,,,False,2024-01-04 19:35:16+00:00,3,32,240,157524.0,EnabledWithCount,30,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, removes watches from online store to meet US-ordered ban, per Bloomberg.",en,,False,,,False,2023-12-21 20:00:30+00:00,5,48,639,282737.0,EnabledWithCount,77,False,5.0,False,,[],[],
AAPL,"JUST IN: Apple, $AAPL, ramps up Vision Pro production, aims for February launch",en,,False,,,False,2023-12-20 20:17:31+00:00,6,38,472,185733.0,EnabledWithCount,43,False,5.0,False,,[],[],
AAPL,"🐳 news:

- UW holiday sale
- $TSLA inductive charging
- Nippon Steel to acquire $X
- Figma, $ADBE deal cancelled
- Texas sues $BLK
- $NKLA Milton 4 years for fraud
- $AAPL pause $AAPL Watch Series 9 sales
- Futures: https://t.co/faPgu6iiXx",en,,True,,0.0,False,2023-12-19 07:20:00+00:00,0,20,48,116433.0,EnabledWithCount,13,False,5.0,False,,"[{'display_url': 'unusualwahles.com/futures', 'expanded_url': 'http://unusualwahles.com/futures', 'url': 'https://t.co/faPgu6iiXx', 'indices': [216, 239]}]",[],
AAPL,"More Chinese agencies have ordered staff to stop bringing iPhones and other foreign devices to work, setting in motion an unprecedented prohibition that’s likely to block Apple, $AAPL, and Samsung from parts of the world’s biggest mobile market, per Bloomberg.",en,,False,,,False,2023-12-18 21:06:45+00:00,8,91,1177,227426.0,EnabledWithCount,251,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, will pause sales of the Apple Watch Series 9 and Apple Watch Ultra 2 in the United States, following an order from the U.S. International Trade Commission on a patent dispute pertaining to Apple Watch containing the Blood Oxygen feature, per Reuters.",en,,False,,,False,2023-12-18 17:19:02+00:00,3,31,427,235347.0,EnabledWithCount,70,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, has gotten so big it’s almost overtaken France’s entire stock market.

The combined market value of companies listed in Paris was about $3.2 trillion versus the technology giant’s $3.1 trillion.",en,,False,,,False,2023-12-15 12:11:00+00:00,32,84,2669,441933.0,EnabledWithCount,311,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, shares have hit an all time high.",en,,False,,,False,2023-12-13 21:03:01+00:00,14,40,587,156503.0,EnabledWithCount,61,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, aims to make a quarter of the world’s iPhones in India, per WSJ.",en,,False,,,False,2023-12-13 14:21:00+00:00,2,29,229,91458.0,EnabledWithCount,32,False,5.0,False,,[],[],
AAPL,"Apple’s, $AAPL, ideal credit card partner to replace Goldman Sachs, $GS, is Chase, per Bloomberg.",en,,False,,,False,2023-12-13 12:11:00+00:00,8,45,483,203550.0,EnabledWithCount,45,False,5.0,False,,[],[],
AAPL,"Check out these 5 cheap stocks to buy before #interestrates fall more. Plus, a rating change for $AAPL and our 2024 #bond market outlook. https://t.co/833RE6XFNj",en,,False,,0.0,False,2023-12-12 02:00:00+00:00,0,0,1,2426.0,EnabledWithCount,0,False,5.0,False,,"[{'display_url': 'spr.ly/6012R3UkE', 'expanded_url': 'http://spr.ly/6012R3UkE', 'url': 'https://t.co/833RE6XFNj', 'indices': [138, 161]}]","['interestrates', 'bond']",
AAPL,"🐳 news:

- Musk considering Alex Jones back on X
- Hunter Biden indicted on 9 counts
- $AAPL ex-law chief no prison for insider trading
- $AMZN drops Venmo
- $GOOGL AI up 5%
- Weekly jobless claims increased last week
- $LULU, $AVGO earnings
- Futures: https://t.co/nH5RI95ri7",en,,True,,0.0,False,2023-12-08 07:19:00+00:00,0,19,181,136837.0,EnabledWithCount,36,False,5.0,False,,"[{'display_url': 'unusualwhales.com/futures', 'expanded_url': 'http://unusualwhales.com/futures', 'url': 'https://t.co/nH5RI95ri7', 'indices': [253, 276]}]",[],
AAPL,"Apple, $AAPL, ex-cooperate law chief avoids prison for insider trading, given four years of probation.

Prosecutors said he made around $227,000 in profits and avoided $377,000 in losses between 2011 and 2016.

He agreed to forfeit around $604,000 as part of his plea deal.",en,,False,,,False,2023-12-07 21:58:53+00:00,12,50,300,132039.0,EnabledWithCount,55,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, senior executive overseeing touch-screen technology, health sensors and the company’s Face ID interface is leaving the company, per Bloomberg.",en,,False,,,False,2023-12-07 13:01:00+00:00,1,27,151,96490.0,EnabledWithCount,20,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, to launch new iPads, M3 MacBook Air to fight weak sales, per Bloomberg.",en,,False,,,False,2023-12-06 22:17:54+00:00,25,86,509,248154.0,EnabledWithCount,54,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, has told component suppliers to source iPhone 16 batteries from India, per FT.",en,,False,,,False,2023-12-06 11:11:00+00:00,8,31,218,114458.0,EnabledWithCount,30,False,5.0,False,,[],[],
AAPL,"🐳 news:

- Biden: if Trump wasn't running, not sure would be running
- Pending home sales record low
- X licensed payment processing
- $AAPL 3 trillion market cap
- xAI to raise up $1B
- $MA $11B share buyback
- Job openings lowest early 2021
- Futures: https://t.co/nH5RI94Tsz",en,,True,,0.0,False,2023-12-06 07:11:00+00:00,0,25,119,132211.0,EnabledWithCount,14,False,5.0,False,,"[{'display_url': 'unusualwhales.com/futures', 'expanded_url': 'http://unusualwhales.com/futures', 'url': 'https://t.co/nH5RI94Tsz', 'indices': [254, 277]}]",[],
AAPL,"Apple, $AAPL, is a $3 trillion company again, for the first time since August",en,,False,,,False,2023-12-05 22:25:27+00:00,11,56,619,174126.0,EnabledWithCount,61,False,5.0,False,,[],[],
AAPL,"Tim Cook of Apple, $AAPL, has told Dua Lipa he wants the next CEO of Apple to be an internal hire, per BI.",en,,False,,,False,2023-12-05 12:11:00+00:00,531,470,4783,4806597.0,EnabledWithCount,275,False,5.0,False,,[],[],
AAPL,"Major brands, including Apple, $AAPL, Walt Disney, $DIS, and Warner Bros Discovery, $WBD, also halted their ads on X in November.

Read more: https://t.co/L6Q5DbnMXG",en,1.7306622509089713e+18,False,,0.0,False,2023-12-02 03:31:00+00:00,3,63,154,99511.0,EnabledWithCount,29,False,5.0,True,"Walmart, $WMT, has stopped advertising on X","[{'display_url': 'unusualwhales.com/news/walmart-w…', 'expanded_url': 'https://unusualwhales.com/news/walmart-wmt-has-stopped-advertising-on-x', 'url': 'https://t.co/L6Q5DbnMXG', 'indices': [142, 165]}]",[],
AAPL,"In November, these are some of the groups that have stopped advertising on X, per NYT:

- Apple, $AAPL
- Disney, $DIS
- Paramount, $PARA
- Lionsgate 
- IBM, $IBM
- Comcast, $CMCSA
- NBC Universal 
- The European Commission
- Walmart, $WMT
- Ubisoft
- Axios
- TechCrunch",en,,False,,,False,2023-12-01 22:51:00+00:00,79,456,2151,537452.0,EnabledWithCount,353,False,5.0,False,,[],[],
AAPL,"BREAKING: Apple, $AAPL, is exiting its credit-card partnership with Goldman Sachs, $GS, per WSJ",en,,False,,,False,2023-11-28 22:57:08+00:00,165,231,4885,1268260.0,EnabledWithCount,639,False,5.0,False,,[],[],
AAPL,"In its first 4 days, the new high-yield savings account from $AAPL scooped up nearly $1 billion in assets. 

Is it worth the hype? https://t.co/vVbhShMSYv",en,,False,,0.0,False,2023-11-25 14:00:00+00:00,0,0,3,4848.0,EnabledWithCount,1,False,5.0,True,Does the Apple Savings Account Live Up to the Hype?,"[{'display_url': 'spr.ly/6016ufd0O', 'expanded_url': 'http://spr.ly/6016ufd0O', 'url': 'https://t.co/vVbhShMSYv', 'indices': [131, 154]}]",[],
AAPL,"Apple, $AAPL, is being accused of illegally refusing to give unionized workers at an Apple store in Towson, Maryland enhanced benefits, per Bloomberg.",en,,False,,,False,2023-11-22 11:41:00+00:00,3,39,278,87961.0,EnabledWithCount,40,False,5.0,False,,[],[],
AAPL,"In its first 4 days, the new high-yield savings account from $AAPL scooped up nearly $1 billion in assets. 

Is it worth the hype? https://t.co/eqDyLN2dZQ",en,,False,,0.0,False,2023-11-21 20:00:00+00:00,0,1,0,2060.0,EnabledWithCount,0,False,5.0,True,Does the Apple Savings Account Live Up to the Hype?,"[{'display_url': 'spr.ly/6017uN9xz', 'expanded_url': 'http://spr.ly/6017uN9xz', 'url': 'https://t.co/eqDyLN2dZQ', 'indices': [131, 154]}]",[],
AAPL,"Charlie Munger of Berkshire Hathaway has said investors need to own stocks like Apple, $AAPL, and Alphabet, $GOOGL, or they risk being left behind, per Yahoo Finance.",en,,False,,,False,2023-11-21 12:51:00+00:00,20,99,421,211692.0,EnabledWithCount,38,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, sales declined for a fourth straight quarter, marking the longest slowdown since 2001",en,,False,,,False,2023-11-21 12:31:00+00:00,102,212,2815,550769.0,EnabledWithCount,419,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, will adopt a technology later next year that will better enable messaging with Android devices, per Bloomberg.",en,,False,,,False,2023-11-20 21:40:24+00:00,10,57,295,176243.0,EnabledWithCount,27,False,5.0,False,,[],[],
AAPL,"Here are the top ten holdings in the Mormon Church's $47 billion portfolio:

1. Apple, $AAPL
2. Microsoft, $MSFT
3. Alphabet, $GOOGL
4. Nvidia, $NVDA
5. Amazon, $AMZN
6. UnitedHealth Group, $UNH
7. Meta, $META
8. Mastercard, $MA
9. Exxon, $XOM
10. Tesla, $TSLA",en,,False,,,False,2023-11-20 00:01:00+00:00,151,347,5762,1193997.0,EnabledWithCount,837,False,5.0,False,,[],[],
AAPL,"🚨UPDATED FLOW FEATURE🚨

Unusual Whales has the ultimate flow correlation dashboard.

You can search any ticker, see the most/least, and filter for correlated moves.

Quickly identify basket of stocks like $AAPL, $MSFT and more to play trends.

Link: https://t.co/cJGrCc0V2C https://t.co/Us5w9mX6Fy",en,,False,,0.0,False,2023-11-19 17:01:00+00:00,0,10,70,75781.0,EnabledWithCount,16,False,5.0,False,,"[{'display_url': 'unusualwhales.com/flow/correlati…', 'expanded_url': 'https://unusualwhales.com/flow/correlations', 'url': 'https://t.co/cJGrCc0V2C', 'indices': [250, 273]}]",[],
AAPL,"Unusual Whales is the place for options.

We work tirelessly to give you the best features.

One such example is options flow history.

For any ticker, see the options history, including OI, volume, and much more.

For example $AAPL below.

See more: https://t.co/SjDoPBJM9Z https://t.co/Dvt8oMYEDT",en,,False,,0.0,False,2023-11-18 14:01:00+00:00,0,46,67,75828.0,EnabledWithCount,9,False,5.0,False,,"[{'display_url': 'unusualwhales.com/stock/AAPL/opt…', 'expanded_url': 'https://unusualwhales.com/stock/AAPL/options-flow-history', 'url': 'https://t.co/SjDoPBJM9Z', 'indices': [251, 274]}]",[],
AAPL,"In last 24 hours, these groups have stopped advertising on X, per NYT:

- Apple, $AAPL
- Disney, $DIS
- Paramount, $PARA
- Lionsgate
- IBM, $IBM
- Comcast, $CMCSA
- NBC Universal
- The European Commission",en,,False,,,False,2023-11-18 00:58:00+00:00,710,2848,11435,2705668.0,EnabledWithCount,2176,False,5.0,False,,[],[],
AAPL,"BREAKING: Apple, $AAPL, to pause advertising on X, per Axios",en,,False,,,False,2023-11-17 19:36:53+00:00,105,411,1884,456241.0,EnabledWithCount,230,False,5.0,False,,[],[],
AAPL,"US lawmakers are pressing Apple, $AAPL, for information about its streaming show The Problem With Jon Stewart, which was reportedly canceled following disagreements over how to handle topics such as China.",en,,False,,,False,2023-11-17 17:17:00+00:00,5,34,396,108535.0,EnabledWithCount,54,False,5.0,False,,[],[],
AAPL,"BlackRock’s, $BLK, Larry Fink and Apple's, $AAPL, Tim Cook were among US executives who've won coveted seats at President Xi Jinping’s table, as the Chinese leader tries to woo foreign capital at a dinner in San Francisco, per Bloomberg.",en,,False,,,False,2023-11-16 11:21:00+00:00,20,91,881,252210.0,EnabledWithCount,225,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, has agreed to pay up to $25 million to the DOJ to settle claims that it engaged in hiring discrimination against US candidates for jobs that were awarded to some immigrant workers seeking  to be granted permanent resident status in the country",en,,False,,,False,2023-11-10 12:11:00+00:00,34,79,805,323054.0,EnabledWithCount,188,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, co-founder Steve Wozniak told ABC News that he had “minor but real stroke” while attending the World Business Forum in Mexico City, confirming reports from Wednesday.",en,,False,,,False,2023-11-10 12:01:00+00:00,3,21,135,72860.0,EnabledWithCount,21,False,5.0,False,,[],[],
AAPL,"BREAKING: Today two members of Congress reported millions in transactions.

Pete Sessions sold $1.2 million in stock across $MCD, $AAPL, $PG, $BUI, $LMT and bought $1 million in US Treasuries

Virginia Foxx bought $HGTC, $MO, and $FLNG. https://t.co/Qhb0qNNyRM",en,,False,,0.0,False,2023-11-08 21:54:06+00:00,12,52,593,225044.0,EnabledWithCount,231,False,5.0,False,,[],[],
AAPL,"🐳 news:

- $BMBL CEO out
- Ohio legalize recreational marijuana
- Rockstar Games, $TTWO, to announce GTA 6 early as this week
- China building humanoid robots
- $MSFT highest close
- $RIVN, $LCID earnings
- $AAPL pausing dev on iPhones
- Futures: https://t.co/nH5RI95ri7",en,,True,,0.0,False,2023-11-08 07:37:00+00:00,1,21,146,150430.0,EnabledWithCount,30,False,5.0,False,,"[{'display_url': 'unusualwhales.com/futures', 'expanded_url': 'http://unusualwhales.com/futures', 'url': 'https://t.co/nH5RI95ri7', 'indices': [247, 270]}]",[],
AAPL,"At close: An $AAPL a day

Link: https://t.co/F4eY8aRYjU https://t.co/LlSwMyWVYH",en,,False,,0.0,False,2023-11-07 21:00:02+00:00,4,27,119,68283.0,EnabledWithCount,21,False,5.0,False,,"[{'display_url': 'unusualwhales.com/heatmaps', 'expanded_url': 'http://unusualwhales.com/heatmaps', 'url': 'https://t.co/F4eY8aRYjU', 'indices': [32, 55]}]",[],
AAPL,"JUST IN: Apple, $AAPL, is pausing development for one week on iphones to ensure quality control and fix software bugs",en,,False,,,False,2023-11-07 17:18:04+00:00,14,48,389,189982.0,EnabledWithCount,38,False,5.0,False,,[],[],
AAPL,"Apple's, $AAPL, iPhone accounts for 50% of its sales, per Bloomberg: https://t.co/2ilc1irTOr",en,,False,,0.0,False,2023-11-07 12:51:00+00:00,4,45,264,100370.0,EnabledWithCount,43,False,5.0,False,,[],[],
AAPL,$AAPL earnings recap: It’s all about the steady iPhone sales. But is the stock a buy? https://t.co/NZGC1bdTDu,en,,False,,0.0,False,2023-11-07 12:00:00+00:00,0,1,1,2000.0,EnabledWithCount,0,False,5.0,True,"After Earnings, Is Apple Stock a Buy, a Sell, or Fairly Valued?","[{'display_url': 'spr.ly/6015uqY4H', 'expanded_url': 'http://spr.ly/6015uqY4H', 'url': 'https://t.co/NZGC1bdTDu', 'indices': [86, 109]}]",[],
AAPL,"At close: $AAPL, 🥗🥗🥗

Link: https://t.co/F4eY8aRYjU https://t.co/Cn2rC3Uwp1",en,,False,,0.0,False,2023-11-06 21:00:02+00:00,1,17,113,81478.0,EnabledWithCount,16,False,5.0,False,,"[{'display_url': 'unusualwhales.com/heatmaps', 'expanded_url': 'http://unusualwhales.com/heatmaps', 'url': 'https://t.co/F4eY8aRYjU', 'indices': [28, 51]}]",[],
AAPL,"🐳 news:

- SBF guilty on all 7 accounts
- House approves $14.5 billion
- FTC alleges $AMZN deliberately raised prices
- US mortgages fall
- IRS 2024 contribution limits
- $AMZN closing brick &amp; motor
- $AAPL sales declined 4 quarters straight
- Futures: https://t.co/nH5RI95ri7",en,,True,,0.0,False,2023-11-03 06:39:00+00:00,3,37,383,171839.0,EnabledWithCount,107,False,5.0,False,,"[{'display_url': 'unusualwhales.com/futures', 'expanded_url': 'http://unusualwhales.com/futures', 'url': 'https://t.co/nH5RI95ri7', 'indices': [257, 280]}]",[],
AAPL,"Starbucks, $SBUX, to partner with Apple, $AAPL, on product innovation store, per Bloomberg.",en,,False,,,False,2023-11-02 21:05:39+00:00,6,42,196,125262.0,EnabledWithCount,25,False,5.0,False,,[],[],
AAPL,"BREAKING: Apple, $AAPL, sales declined for a fourth straight quarter, marking the longest slowdown since 2001",en,,False,,,False,2023-11-02 20:39:25+00:00,103,261,3450,654019.0,EnabledWithCount,554,False,5.0,False,,[],[],
AAPL,"BREAKING: Apple, $AAPL earnings:

- Revenue: $89.5 billion vs $89.28 billion
- EPS: $1.46 vs $1.39

Link: https://t.co/E9SOE2vSsi",en,,False,,0.0,False,2023-11-02 20:31:02+00:00,12,46,262,200358.0,EnabledWithCount,29,False,5.0,False,,"[{'display_url': 'unusualwhales.com/news', 'expanded_url': 'http://unusualwhales.com/news', 'url': 'https://t.co/E9SOE2vSsi', 'indices': [106, 129]}]",[],
AAPL,"Apple, $AAPL, is planning several new health-related features for next year’s Apple Watch, as well as a paid health service, per Bloomberg.",en,,False,,,False,2023-11-02 11:21:00+00:00,4,32,140,80642.0,EnabledWithCount,15,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, has paused Jewish and Muslim employee Slack channels after deleting Israel-Hamas war posts, per BI",en,,False,,,False,2023-11-02 11:01:00+00:00,5,41,199,166762.0,EnabledWithCount,25,False,5.0,False,,[],[],
AAPL,"Apple, $AAPL, reportedly considered making the Apple Watch compatible with Androids under a secret project, but has since abandoned it, per BI.",en,,False,,,False,2023-11-02 10:51:00+00:00,5,34,136,82676.0,EnabledWithCount,21,False,5.0,False,,[],[],
AAPL,"Dutch officials have ruled that Apple's, $AAPL, commission on certain app subscriptions are an abuse of the company's market power.",en,,False,,,False,2023-10-31 17:24:09+00:00,2,37,357,101531.0,EnabledWithCount,53,False,5.0,False,,[],[],
